layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
3,16,Softmax,25,0.001,32,2.8393265205847174,11.644564697922185,-2.1529958248138428,52.67789132358804
3,16,Softmax,25,0.001,64,2.7546378434690744,11.008034983466269,-1.9806430339813232,54.08936927551542
3,16,Softmax,25,0.001,128,2.689942442567636,10.539686571015388,-1.8538281917572021,55.167625957206056
3,16,Softmax,25,0.001,256,2.7412024454585766,10.909375047435638,-1.9539289474487305,54.3132925756904
3,16,Softmax,25,0.001,512,2.9751170542505054,12.544334458113767,-2.3966267108917236,50.41471576249157
3,16,Softmax,25,0.0001,16,2.7636048067405152,11.07420836058655,-1.9985606670379639,53.93991988765807
3,16,Softmax,25,0.0001,32,3.0348865780142744,12.903619279985547,-2.4939095973968506,49.418557033095425
3,16,Softmax,25,0.0001,64,2.9181839433315937,12.208958689644785,-2.305816888809204,51.36360094447343
3,16,Softmax,25,0.0001,128,2.7012039657602918,10.619835931335853,-1.8755302429199219,54.97993390399514
3,16,Softmax,25,0.0001,256,2.785238941263927,11.234761539198114,-2.0420336723327637,53.579350978934556
3,16,Softmax,25,0.0001,512,2.9511316941949772,12.4023313251644,-2.3581764698028564,50.814471763417046
3,16,Softmax,50,10.0,16,169.5024121872922,28734.76091169832,-7779.50439453125,-2725.0402031215367
3,16,Softmax,50,10.0,32,46.33583198709691,2150.702500324079,-581.34521484375,-672.2638664516152
3,16,Softmax,50,10.0,64,93.97693763895238,8835.35798238315,-2391.34765625,-1466.2822939825396
3,16,Softmax,50,10.0,128,140.2761522658328,19681.092068894708,-5328.04443359375,-2237.9358710972133
3,16,Softmax,50,10.0,256,33.54862846212184,1129.203646077098,-304.7541809082031,-459.1438077020307
3,16,Softmax,50,10.0,512,208.11775077657498,43316.69136268817,-11727.849609375,-3368.629179609583
3,16,Softmax,50,1.0,16,1.7688284957380722,4.2536536305765535,-0.15176069736480713,70.51952507103213
3,16,Softmax,50,1.0,32,2.403565599563274,8.484715633758956,-1.2974042892456055,59.94057334061209
3,16,Softmax,50,1.0,64,1.6109225789424093,3.459519955537983,0.0632665753364563,73.15129035095984
3,16,Softmax,50,1.0,128,1.651045249709001,3.693172970905525,4.76837158203125e-07,72.48257917151666
3,16,Softmax,50,1.0,256,1.6563120170124315,4.252047606106869,-0.15132594108581543,72.39479971645947
3,16,Softmax,50,1.0,512,1.6694821691400334,3.7580035177479374,-0.01755368709564209,72.17529718099944
3,16,Softmax,50,0.1,16,0.7447406963817335,1.4423469257706638,0.6094560623168945,87.58765506030444
3,16,Softmax,50,0.1,32,0.9358477092240155,1.8827080027620309,0.4902195930480957,84.40253817959974
3,16,Softmax,50,0.1,64,0.7701764856388101,1.6141294988026726,0.562942624092102,87.16372523935317
3,16,Softmax,50,0.1,128,0.8527015098161449,1.5728069350288816,0.574131429195404,85.78830816973093
3,16,Softmax,50,0.1,256,0.9919651799590875,1.8482103903225942,0.49956053495407104,83.46724700068188
3,16,Softmax,50,0.1,512,0.8185568183449143,1.613051930461075,0.5632343292236328,86.3573863609181
3,16,Softmax,50,0.01,16,1.639161448106698,3.6136909061261946,0.02152174711227417,72.68064253155504
3,16,Softmax,50,0.01,32,1.623712194163185,3.5996266646997532,0.025329947471618652,72.93813009728025
3,16,Softmax,50,0.01,64,1.6268839171028588,3.6309925266269043,0.016837000846862793,72.88526804828568
3,16,Softmax,50,0.01,128,1.646299646819455,3.6552431845225413,0.010270774364471436,72.56167255300909
3,16,Softmax,50,0.01,256,1.6367865268220292,3.628903457561842,0.017402708530426025,72.72022455296619
3,16,Softmax,50,0.01,512,1.6975729031483895,3.816476321372496,-0.03338634967803955,71.70711828086019
3,16,Softmax,50,0.001,16,2.5181527981803207,9.371724277766445,-1.5375795364379883,58.03078669699466
3,16,Softmax,50,0.001,32,2.710017642477444,10.683656769886266,-1.8928112983703613,54.8330392920426
3,16,Softmax,50,0.001,64,2.7662855743234602,11.093942469330182,-2.003903865814209,53.89524042794234
3,16,Softmax,50,0.001,128,2.5286345379713295,9.440018953954517,-1.5560717582702637,57.856091033811175
3,16,Softmax,50,0.001,256,2.7531276204343667,10.997051651098998,-1.9776690006256104,54.11453965942723
3,16,Softmax,50,0.001,512,2.775406214397568,11.162265323181336,-2.0224037170410156,53.743229760040535
3,16,Softmax,50,0.0001,16,2.814627225940109,11.456186822495734,-2.1019887924194336,53.08954623433151
3,16,Softmax,50,0.0001,32,2.8856235335605223,12.003431539557376,-2.2501659393310547,51.90627444065796
3,16,Softmax,50,0.0001,64,2.6687502744772758,10.389511938029678,-1.8131656646728516,55.52082875871207
3,16,Softmax,50,0.0001,128,2.8244938677965044,11.531004105028636,-2.1222472190856934,52.925102203391596
3,16,Softmax,50,0.0001,256,2.87623465763973,11.929991445448549,-2.2302803993225098,52.062755706004495
3,16,Softmax,50,0.0001,512,2.7431183947739024,10.923482029309566,-1.9577484130859375,54.281360087101625
3,16,Softmax,100,10.0,16,3.4273255936642912,15.439735112592542,-3.1806135177612305,42.87790677226181
3,16,Softmax,100,10.0,32,3.9690821041170303,19.44678974042173,-4.2656025886535645,33.848631598049494
3,16,Softmax,100,10.0,64,14.018447267248275,200.21003817222692,-53.2108268737793,-133.64078778747123
3,16,Softmax,100,10.0,128,8.605573045446517,77.74906182812191,-20.052095413208008,-43.426217424108614
3,16,Softmax,100,10.0,256,26.314723359777574,696.1578398892298,-187.4984893798828,-338.57872266295954
3,16,Softmax,100,10.0,512,23.191319810583238,541.5304889443568,-145.63006591796875,-286.52199684305396
3,16,Softmax,100,1.0,16,1.3325773869282247,2.6984255460644357,0.2693479061126709,77.79037688452959
3,16,Softmax,100,1.0,32,1.2990457579035568,2.608919211402252,0.29358357191085815,78.34923736827405
3,16,Softmax,100,1.0,64,1.6743283130880224,3.761900191865453,-0.018608808517456055,72.09452811519964
3,16,Softmax,100,1.0,128,1.663990612571121,3.737561838123472,-0.012018680572509766,72.26682312381465
3,16,Softmax,100,1.0,256,1.3674965908059555,2.9234820525496112,0.20840954780578613,77.20839015323408
3,16,Softmax,100,1.0,512,1.6547968139603346,3.7201601379239557,-0.007306933403015137,72.42005310066108
3,16,Softmax,100,0.1,16,0.6230803268739236,0.963383235681122,0.7391449213027954,89.61532788543461
3,16,Softmax,100,0.1,32,0.6627499011673262,1.3767038506567404,0.6272302865982056,88.9541683138779
3,16,Softmax,100,0.1,64,0.5456742821855748,1.0994950291651153,0.7022899389266968,90.90542863024042
3,16,Softmax,100,0.1,128,0.5992728387210386,1.1461540506083683,0.689656138420105,90.01211935464936
3,16,Softmax,100,0.1,256,0.6133630949272896,1.1672955612238454,0.6839316487312317,89.77728175121185
3,16,Softmax,100,0.1,512,0.5866595854009579,0.9880924655230061,0.7324544191360474,90.22234024331736
3,16,Softmax,100,0.01,16,1.2749312093071903,2.3577549748118294,0.3615912199020386,78.75114651154684
3,16,Softmax,100,0.01,32,1.2767373047258272,2.3011708575946064,0.37691253423690796,78.72104492123621
3,16,Softmax,100,0.01,64,1.2457869560160535,2.27477612666816,0.38405942916870117,79.2368840663991
3,16,Softmax,100,0.01,128,1.2885771547367104,2.3583310035756897,0.36143529415130615,78.5237140877215
3,16,Softmax,100,0.01,256,1.2080102677040911,2.2161839471332656,0.39992445707321167,79.86649553826514
3,16,Softmax,100,0.01,512,1.2611422349938828,2.3219300696770238,0.37129151821136475,78.98096275010195
3,16,Softmax,100,0.001,16,2.1200393508793898,6.961628010048214,-0.8849982023239136,64.66601081867684
3,16,Softmax,100,0.001,32,2.330065281255871,8.21811257560876,-1.2252163887023926,61.165578645735486
3,16,Softmax,100,0.001,64,2.1895342890534275,7.4412631040301545,-1.014868974685669,63.507761849109535
3,16,Softmax,100,0.001,128,2.482461758257368,9.142918510856362,-1.47562575340271,58.625637362377205
3,16,Softmax,100,0.001,256,2.0491116773997637,6.408334891836875,-0.7351832389831543,65.84813871000395
3,16,Softmax,100,0.001,512,2.2124573809598918,7.562711608857581,-1.0477535724639893,63.125710317335134
3,16,Softmax,100,0.0001,16,2.719786795952641,10.753715279210194,-1.9117810726165771,54.670220067455986
3,16,Softmax,100,0.0001,32,2.879661191413377,11.956989341238163,-2.23759126663208,52.00564680977704
3,16,Softmax,100,0.0001,64,2.7533577211007443,10.998334514761124,-1.9780166149139404,54.110704648320926
3,16,Softmax,100,0.0001,128,2.8009765158026494,11.352991271733057,-2.0740468502044678,53.317058069955834
3,16,Softmax,100,0.0001,256,2.914358814310802,12.18645410453214,-2.2997231483459473,51.42735309481996
3,16,Softmax,100,0.0001,512,2.988308299764392,12.622909747435747,-2.4179017543792725,50.19486167059346
3,16,Softmax,250,10.0,16,1.6664721898153319,3.7387754268735183,-0.012347221374511719,72.2254635030778
3,16,Softmax,250,10.0,32,1.6533678699610646,3.7180906839521564,-0.006746411323547363,72.44386883398226
3,16,Softmax,250,10.0,64,1.652771113330309,3.7171619619618443,-0.006495118141174316,72.45381477782819
3,16,Softmax,250,10.0,128,8.318058622644303,72.8832736373535,-18.734586715698242,-38.63431037740506
3,16,Softmax,250,10.0,256,1.6524813586656648,3.7167173832763045,-0.0063745975494384766,72.45864402223891
3,16,Softmax,250,10.0,512,1.6556349048659593,3.6974866078145765,-0.0011675357818603516,72.40608491890069
3,16,Softmax,250,1.0,16,1.4611522907624572,3.5726147262090655,0.03264397382736206,75.64746182062572
3,16,Softmax,250,1.0,32,1.6521745770817389,3.716086719971785,-0.006203770637512207,72.46375704863767
3,16,Softmax,250,1.0,64,1.6523154886619982,3.7164656326971115,-0.0063065290451049805,72.46140852230003
3,16,Softmax,250,1.0,128,1.65230059680082,3.716437285560797,-0.00629878044128418,72.46165671998634
3,16,Softmax,250,1.0,256,1.6524058695944206,3.7166118859632062,-0.006345987319946289,72.45990217342633
3,16,Softmax,250,1.0,512,1.652254633869685,3.7162473411698014,-0.006247401237487793,72.4624227688386
3,16,Softmax,250,0.1,16,0.40417843909128337,0.7504039998107963,0.7968133091926575,93.26369268181193
3,16,Softmax,250,0.1,32,0.4353858293089179,0.9754159741130773,0.735886812210083,92.74356951151803
3,16,Softmax,250,0.1,64,0.39602606671358115,0.7547794981614503,0.795628547668457,93.39956555477364
3,16,Softmax,250,0.1,128,0.5123946036852843,0.9451271453116981,0.7440881729125977,91.46008993857859
3,16,Softmax,250,0.1,256,0.3930808917991377,0.6471179135783839,0.8247800469398499,93.4486518033477
3,16,Softmax,250,0.1,512,0.4595691134743657,1.0593502669410702,0.71315997838974,92.34051477542724
3,16,Softmax,250,0.01,16,0.5172669146711945,0.8160097255675486,0.779049277305603,91.3788847554801
3,16,Softmax,250,0.01,32,0.6277307809878748,1.1929640365047756,0.6769814491271973,89.53782031686876
3,16,Softmax,250,0.01,64,0.6504162108221798,1.400584041456817,0.6207642555236816,89.15972981963034
3,16,Softmax,250,0.01,128,0.7085361716736012,1.5293902193179059,0.5858873724937439,88.19106380543998
3,16,Softmax,250,0.01,256,0.712112882291242,1.4096417219992965,0.6183116436004639,88.13145196181263
3,16,Softmax,250,0.01,512,0.6134334791707091,1.1351468450232185,0.6926366090774536,89.77610868048818
3,16,Softmax,250,0.001,16,1.640703191712111,3.649423360079841,0.011846542358398438,72.65494680479814
3,16,Softmax,250,0.001,32,1.647888338030371,3.6674788936230738,0.006957590579986572,72.53519436616048
3,16,Softmax,250,0.001,64,1.651479549723596,3.68091423165134,0.0033197402954101562,72.47534083794007
3,16,Softmax,250,0.001,128,1.6325823482892192,3.645207023118161,0.012988150119781494,72.79029419517968
3,16,Softmax,250,0.001,256,1.6427341967327937,3.644172953487098,0.013268113136291504,72.62109672112011
3,16,Softmax,250,0.001,512,1.6491816861127848,3.666687620363271,0.007171928882598877,72.51363856478692
3,16,Softmax,250,0.0001,16,2.9760594224253443,12.54979980961958,-2.3981058597564697,50.399009626244265
3,16,Softmax,250,0.0001,32,2.8207155032255127,11.502288321403716,-2.114471673965454,52.98807494624145
3,16,Softmax,250,0.0001,64,2.7626859371684684,11.067373025660501,-1.9967100620269775,53.95523438052552
3,16,Softmax,250,0.0001,128,2.719683304323372,10.753001570883935,-1.9115874767303467,54.671944927943805
3,16,Softmax,250,0.0001,256,2.6970100452854844,10.590403626254638,-1.867560863494873,55.049832578575256
3,16,Softmax,250,0.0001,512,2.831064171190803,11.5810756673841,-2.1358048915863037,52.81559714681996
3,16,Tanh,1,10.0,16,540.2718069378648,379792.49883085454,-102835.3203125,-8904.53011563108
3,16,Tanh,1,10.0,32,2948.8998895739833,10322260.941852883,-2794955.25,-49048.33149289972
3,16,Tanh,1,10.0,64,50.1910103060675,3306.3511626248833,-894.2599487304688,-736.5168384344584
3,16,Tanh,1,10.0,128,1761.5281826767798,3730074.624745983,-1009990.3125,-29258.803044612996
3,16,Tanh,1,10.0,256,26.00749854951322,1233.0761480014596,-332.8797607421875,-333.4583091585537
3,16,Tanh,1,10.0,512,509.86750916104506,325335.2548598982,-88089.9453125,-8397.79181935075
3,16,Tanh,1,1.0,16,29.630523285826328,1068.3038607729088,-288.2643737792969,-393.8420547637722
3,16,Tanh,1,1.0,32,1.7226181841911155,4.059703090493836,-0.09924483299255371,71.28969693014808
3,16,Tanh,1,1.0,64,2.431105657390387,7.771633871770585,-1.104323387145996,59.481572376826875
3,16,Tanh,1,1.0,128,27.50260225882485,1023.8231356030093,-276.2203369140625,-358.3767043137475
3,16,Tanh,1,1.0,256,11.234560454286301,161.50524573718198,-42.730735778808594,-87.24267423810501
3,16,Tanh,1,1.0,512,7.3026549393403615,64.90967427387243,-16.57557487487793,-21.710915655672693
3,16,Tanh,1,0.1,16,1.7527752569028954,5.4190160393730915,-0.46730566024780273,70.7870790516184
3,16,Tanh,1,0.1,32,1.8045598391804571,5.4036727241774365,-0.463151216506958,69.92400268032571
3,16,Tanh,1,0.1,64,2.0913314246099186,7.100359864045015,-0.9225625991821289,65.14447625650135
3,16,Tanh,1,0.1,128,2.0186974123983377,6.810730433901842,-0.844139814376831,66.35504312669438
3,16,Tanh,1,0.1,256,2.2035484262885214,7.420747132840533,-1.0093138217926025,63.27419289519132
3,16,Tanh,1,0.1,512,2.194814286773791,7.602905829044311,-1.0586371421813965,63.419761887103476
3,16,Tanh,1,0.01,16,2.8530463563634996,11.686606648259707,-2.164379596710205,52.44922739394167
3,16,Tanh,1,0.01,32,2.6654050812724073,10.3571088466249,-1.804391860961914,55.57658197879321
3,16,Tanh,1,0.01,64,2.8035261902966964,11.382079751809737,-2.081923246383667,53.27456349505506
3,16,Tanh,1,0.01,128,2.6629809121255614,10.357817922334819,-1.8045837879180908,55.61698479790731
3,16,Tanh,1,0.01,256,2.931655423614432,12.202879596880113,-2.3041703701019287,51.1390762730928
3,16,Tanh,1,0.01,512,2.8336629815769534,11.623865220776205,-2.147390842437744,52.77228364038411
3,16,Tanh,1,0.001,16,2.8438792931836265,11.620636522076072,-2.146517038345337,52.60201178027288
3,16,Tanh,1,0.001,32,2.6963662458121354,10.559821859890887,-1.8592803478240967,55.060562569797746
3,16,Tanh,1,0.001,64,3.0436288923042745,12.928517593803603,-2.5006513595581055,49.27285179492876
3,16,Tanh,1,0.001,128,2.9220519670357943,12.204706285895721,-2.3046653270721436,51.29913388273677
3,16,Tanh,1,0.001,256,2.881297108058952,11.950662998639517,-2.2358779907226562,51.978381532350795
3,16,Tanh,1,0.001,512,2.830613242466681,11.567893526565433,-2.132235527038574,52.823112625555325
3,16,Tanh,1,0.0001,16,3.2022562370091747,13.987331479617447,-2.787346124649048,46.62906271651376
3,16,Tanh,1,0.0001,32,3.1309684147754457,13.449498005029575,-2.641716957092285,47.81719308707591
3,16,Tanh,1,0.0001,64,2.722017480619692,10.760277267716903,-1.9135572910308838,54.6330419896718
3,16,Tanh,1,0.0001,128,2.98631633752979,12.623486907578243,-2.4180586338043213,50.22806104117017
3,16,Tanh,1,0.0001,256,2.8014758736881524,11.369659179925486,-2.0785601139068604,53.30873543853079
3,16,Tanh,1,0.0001,512,2.7671252382527287,11.169590409995632,-2.0243868827819824,53.881246029121186
3,16,Tanh,10,10.0,16,5032.002463699233,39082506.12418261,-10582360.0,-83766.70772832054
3,16,Tanh,10,10.0,32,4253.4928306507445,31791646.683474716,-8608215.0,-70791.5471775124
3,16,Tanh,10,10.0,64,1123.1937487807397,1982048.5864583778,-536677.8125,-18619.89581301233
3,16,Tanh,10,10.0,128,3454.3413809557615,15842641.294971438,-4289707.0,-57472.35634926269
3,16,Tanh,10,10.0,256,4293.448065953898,24427590.99216941,-6614251.5,-71457.4677658983
3,16,Tanh,10,10.0,512,1107.606477705863,2388986.886708508,-646864.375,-18360.10796176438
3,16,Tanh,10,1.0,16,26.347191315170722,1020.6560125946886,-275.36279296875,-339.11985525284535
3,16,Tanh,10,1.0,32,22.18240879190729,648.8629894170319,-174.69248962402344,-269.7068131984548
3,16,Tanh,10,1.0,64,39.518902705916275,3026.9086013714514,-818.59521484375,-558.648378431938
3,16,Tanh,10,1.0,128,36.810286322384016,1548.9100964249328,-418.39801025390625,-513.5047720397336
3,16,Tanh,10,1.0,256,35.14553237130456,1303.2291581205384,-351.8750915527344,-485.758872855076
3,16,Tanh,10,1.0,512,22.111619427976315,734.5082995133622,-197.88262939453125,-268.5269904662719
3,16,Tanh,10,0.1,16,1.5358316329776818,3.5738282805795736,0.03231549263000488,74.40280611703865
3,16,Tanh,10,0.1,32,1.3635226149931021,2.8527813169959813,0.22755306959152222,77.2746230834483
3,16,Tanh,10,0.1,64,1.5936939752975536,3.376254127207777,0.085812509059906,73.43843374504078
3,16,Tanh,10,0.1,128,1.278343941655283,2.555762704665271,0.30797672271728516,78.69426763907862
3,16,Tanh,10,0.1,256,1.3536083392147196,3.224288175008203,0.12696021795272827,77.439861013088
3,16,Tanh,10,0.1,512,1.30627504413855,2.4494085968309194,0.33677423000335693,78.2287492643575
3,16,Tanh,10,0.01,16,1.714616250836821,5.164167030426449,-0.3983001708984375,71.42306248605298
3,16,Tanh,10,0.01,32,1.4531091106593186,4.046061623956844,-0.0955510139465332,75.78151482234469
3,16,Tanh,10,0.01,64,1.563955164952622,5.013490806195253,-0.3575016260147095,73.93408058412297
3,16,Tanh,10,0.01,128,1.4107043721997146,3.5582288403347926,0.03653919696807861,76.4882604633381
3,16,Tanh,10,0.01,256,2.0125597441837577,6.760412802208223,-0.8305153846740723,66.45733759693738
3,16,Tanh,10,0.01,512,1.5146863887672164,4.507294820050606,-0.22043907642364502,74.75522685387972
3,16,Tanh,10,0.001,16,2.8882986756556845,11.89736661597479,-2.221447229385376,51.86168873907193
3,16,Tanh,10,0.001,32,2.666602893131422,10.421953572862307,-1.8219497203826904,55.55661844780963
3,16,Tanh,10,0.001,64,2.743745913451656,10.968051130170664,-1.9698164463043213,54.27090144247239
3,16,Tanh,10,0.001,128,3.1749814914332495,13.747035210944079,-2.7222814559936523,47.083641809445844
3,16,Tanh,10,0.001,256,2.978495227142147,12.536899683719792,-2.394613027572632,50.35841288096421
3,16,Tanh,10,0.001,512,2.6162840121604027,10.001453563442752,-1.7080912590026855,56.39526646399329
3,16,Tanh,10,0.0001,16,2.8767105295690523,11.779987130495133,-2.189664125442505,52.05482450718246
3,16,Tanh,10,0.0001,32,2.710668017202658,10.719664003368104,-1.9025604724884033,54.82219971328903
3,16,Tanh,10,0.0001,64,2.688438006309048,10.498650106944579,-1.8427166938781738,55.192699894849206
3,16,Tanh,10,0.0001,128,2.876759639674749,11.89548069796992,-2.2209365367889404,52.05400600542085
